201,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route201202.pdf,2017-01-01
202,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route201202(1).pdf,2017-01-01
210,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route210211212(2).pdf,2017-01-01
211,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route210211212.pdf,2017-01-01
212,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route210211212.pdf,2017-01-01
214,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route214216.pdf,2017-01-01
216,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route214216(1).pdf,2017-01-01
215,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route215.pdf,2017-01-01
217,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route217245.pdf,2017-01-01
245,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route217245(1).pdf,2017-01-01
220,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route220221222(1).pdf,2017-01-01
221,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route220221222.pdf,2017-01-01
222,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route220221222(2).pdf,2017-01-01
225,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route225.pdf,2017-01-01
230,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route230.pdf,2017-01-01
236,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route236.pdf,2017-01-01
238,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route238.pdf,2017-01-01
240,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route240.pdf,2017-01-01
325,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route325326(1).pdf,2017-01-01
326,http://old.mbta.com/uploadedFiles/Documents/Schedules_and_Maps/Bus/route325326.pdf,2017-01-01
350,http://old.mbta.com/uploadedfiles/Documents/Schedules_and_Maps/Bus/route350351.pdf,2017-01-01
351,http://old.mbta.com/uploadedfiles/Documents/Schedules_and_Maps/Bus/route350351(1).pdf,2017-01-01
